Date,Service_Clean,SKU_Clean,Region_Clean,Total_Cost_USD,Total_Usage,Log_Count
2026-01-06,Database,RDS-db.m5.large,eu-west-1,1564.36,94085496.0,1
2026-01-06,Database,RDS-db.m5.large,us-east-1,2810.8262400000003,132654303.17,3
2026-01-06,Database,RDS-db.m5.large,us-west-2,5.8644,3042504.0,1
2026-01-06,Database,SQLDb-S2,canadacentral,3384.3204000000005,2398885.2,1
2026-01-06,Database,SQLDb-S2,centralindia,3579.6831599999996,103308.05,4
2026-01-06,Database,SQLDb-S2,eastus,4914.8517600000005,193950071.82,5
2026-01-06,Database,SQLDb-S2,southeastasia,798.822,20359.86,1
2026-01-06,Database,SQLDb-S2,westeurope,2008.24952,73404.06,2
2026-01-06,Database,UNKNOWN,canadacentral,554.7096,1324332.6,1
2026-01-06,Storage,Blob-Cool,centralindia,4.62192,3.7806,1
2026-01-06,Storage,Blob-Cool,eastus,283.122,2702.14,1
2026-01-06,Storage,Blob-Cool,southeastasia,145.4658,1.507,1
2026-01-06,Storage,Blob-Hot,eastus,21.5676,2.9732,1
2026-01-06,Storage,Blob-Hot,southeastasia,251.804,7494.525100000001,4
2026-01-06,Storage,Blob-Hot,westeurope,203.5476,2.8205,1
2026-01-06,Storage,GCS-Nearline,asia-southeast1,226.33516,9.2956,5
2026-01-06,Storage,GCS-Nearline,us-central1,198.40608,1602.4551999999999,2
2026-01-06,Storage,GCS-Nearline,us-west1,57.9968,4477.56,2
2026-01-06,Storage,GCS-Standard,UNKNOWN,1.62,3385.1,1
2026-01-06,Storage,S3-IA,ap-southeast-1,513.7294999999999,2995.9267,3
2026-01-06,Storage,S3-IA,eu-west-1,417.94906,2803.8532999999998,3
2026-01-06,Storage,S3-Standard,ap-southeast-1,103.06680000000001,4167.027599999999,3
2026-01-06,Storage,S3-Standard,eu-west-1,507.48120000000006,4617.1548,2
2026-01-06,Storage,S3-Standard,us-east-1,12.5874,3.5802,1
2026-01-06,Storage,S3-Standard,us-west-2,415.52510000000007,6.2073,2
2026-01-07,Compute,EC2-t3.large,UNKNOWN,8.49864,35039613.6,1
2026-01-07,Compute,EC2-t3.large,ap-south-1,3874.1004,41478.85,1
2026-01-07,Compute,EC2-t3.large,eu-west-1,301.10136,65125932.6,2
2026-01-07,Compute,EC2-t3.large,us-east-1,6.4536,35871012.0,1
2026-01-07,Compute,EC2-t3.medium,ap-southeast-1,320.8909,39782.95,1
2026-01-07,Compute,EC2-t3.medium,us-east-1,2616.408,341040456.0,2
2026-01-07,Compute,EC2-t3.medium,us-west-2,145.6817,24752.72,1
2026-01-07,Compute,EC2-t3.xlarge,ap-south-1,534.7620000000001,1023025.8,1
2026-01-07,Compute,EC2-t3.xlarge,ap-southeast-1,1866.47,28973.68,1
2026-01-07,Compute,EC2-t3.xlarge,eu-west-1,2.48568,52477596.0,1
2026-01-07,Compute,GCE-n1-standard-2,asia-south1,377.66,18114480.0,2
2026-01-07,Compute,GCE-n1-standard-2,europe-west1,1950.38864,133445.91,3
2026-01-07,Compute,GCE-n1-standard-2,us-central1,758.42,34975296.0,1
2026-01-07,Compute,GCE-n1-standard-2,us-west1,1150.24,1460047.2,1
2026-01-07,Compute,GCE-n1-standard-4,asia-south1,201.5712,140160.0,1
2026-01-07,Compute,GCE-n1-standard-4,europe-west1,52.282680000000006,2733181.2,1
2026-01-07,Compute,GCE-n1-standard-8,asia-southeast1,550.62,17576.78,1
2026-01-07,Compute,GCE-n1-standard-8,us-central1,14.36544,4226775.81,2
2026-01-07,Compute,UNKNOWN,southeastasia,3891.2724,2472238.8,1
2026-01-07,Compute,UNKNOWN,westeurope,0.59436,122520.6,1
2026-01-07,Compute,VM-Standard_D2s,centralindia,3936.9604000000004,154517223.0,2
2026-01-07,Compute,VM-Standard_D2s,southeastasia,11451.124800000001,5543036.03,3
2026-01-07,Compute,VM-Standard_D4s,centralindia,1830.79976,50663228.61,3
2026-01-07,Compute,VM-Standard_D4s,eastus,3.43212,15128568.0,1
2026-01-07,Compute,VM-Standard_D8s,canadacentral,2565.6804,122551848.0,1
2026-01-07,Compute,VM-Standard_D8s,southeastasia,918.0108,2582342.4,1
2026-01-07,Database,CloudSQL-db.standard-2,asia-south1,4461.44952,125602414.83,5
2026-01-07,Database,CloudSQL-db.standard-2,asia-southeast1,23.577,140998356.0,1
2026-01-07,Database,CloudSQL-db.standard-2,us-central1,355.05,223667.4,1
2026-01-07,Database,CloudSQL-db.standard-2,us-west1,3291.2160000000003,105779604.02,4
2026-01-07,Database,RDS-db.m5.large,ap-south-1,1869.9399600000002,89393795.77,3
2026-01-07,Database,RDS-db.m5.large,ap-southeast-1,33.99288,58688055.6,3
2026-01-07,Database,RDS-db.m5.large,eu-west-1,922.72448,120835552.2,3
2026-01-07,Database,RDS-db.m5.large,us-west-2,5017.736000000001,167159465.46,3
2026-01-07,Database,SQLDb-S2,canadacentral,39.73,170205.6,1
2026-01-07,Database,SQLDb-S2,centralindia,553.8355200000001,922834.4299999999,2
2026-01-07,Database,SQLDb-S2,eastus,5590.54,210924864.0,2
2026-01-07,Database,SQLDb-S2,southeastasia,976.7304,89902152.0,1
2026-01-07,Database,SQLDb-S2,westeurope,25.85424,2353383.6,2
2026-01-07,Storage,Blob-Cool,canadacentral,203.81884,4668.8728,4
2026-01-07,Storage,Blob-Cool,eastus,83.85140000000001,950.8584,2
2026-01-07,Storage,Blob-Hot,canadacentral,385.3116,4017.91,1
2026-01-07,Storage,Blob-Hot,centralindia,2668.6392800000003,2008.0777,5
2026-01-07,Storage,Blob-Hot,eastus,26.4328,1.469,2
2026-01-07,Storage,Blob-Hot,southeastasia,31.5713,26763.1261,2
2026-01-07,Storage,GCS-Nearline,asia-south1,172.0008,2.2977,1
2026-01-07,Storage,GCS-Nearline,asia-southeast1,203.82696,5373.4,3
2026-01-07,Storage,GCS-Nearline,europe-west1,0.73272,775.9,1
2026-01-07,Storage,GCS-Nearline,us-central1,18.91,2541.36,1
2026-01-07,Storage,GCS-Nearline,us-west1,49.4425,3425.4665,3
2026-01-07,Storage,GCS-Standard,asia-south1,131.51244000000003,6682.1094,4
2026-01-07,Storage,S3-IA,ap-south-1,278.4983,545.0103,2
2026-01-07,Storage,S3-IA,ap-southeast-1,114.1992,619.1301,2
2026-01-07,Storage,S3-IA,eu-west-1,50.43600000000001,1542.6,2
2026-01-07,Storage,S3-IA,us-east-1,1.67328,4167.41,1
2026-01-07,Storage,S3-IA,us-west-2,506.7427,3.9401,1
2026-01-07,Storage,S3-Standard,ap-southeast-1,294.2154,2016.6194999999998,3
2026-01-07,Storage,S3-Standard,us-east-1,24.0,4296.11,1
2026-01-07,Storage,UNKNOWN,us-west1,0.5463600000000001,1039.25,1
2026-01-08,Compute,EC2-t3.large,ap-south-1,95.3516,401548.2,1
2026-01-08,Compute,EC2-t3.large,eu-west-1,2021.74,1742068.2,1
2026-01-08,Compute,EC2-t3.large,us-west-2,6916.752399999999,136029169.2,3
2026-01-08,Compute,EC2-t3.medium,ap-southeast-1,77.5081,9235.64,1
2026-01-08,Compute,EC2-t3.medium,us-east-1,470.73,6280.57,1
2026-01-08,Compute,EC2-t3.xlarge,UNKNOWN,46.128,175268412.0,1
2026-01-08,Compute,EC2-t3.xlarge,eu-west-1,0.13896,2535372.0,1
2026-01-08,Compute,EC2-t3.xlarge,us-east-1,202.06824,2182460.1799999997,3
2026-01-08,Compute,GCE-n1-standard-2,UNKNOWN,0.23868,173486.4,1
2026-01-08,Compute,GCE-n1-standard-2,asia-south1,41.07144,754503.92,1
2026-01-08,Compute,GCE-n1-standard-2,asia-southeast1,2.217,12872.81,1
2026-01-08,Compute,GCE-n1-standard-2,us-central1,6.48132,43778.63,1
2026-01-08,Compute,GCE-n1-standard-4,asia-south1,18.20712,160599924.0,1
2026-01-08,Compute,GCE-n1-standard-4,europe-west1,14.172,59473584.0,1
2026-01-08,Compute,GCE-n1-standard-4,us-west1,1417.3272,1661599.8,1
2026-01-08,Compute,GCE-n1-standard-8,us-west1,279.26202,466251.62,2
2026-01-08,Compute,VM-Standard_D2s,canadacentral,154.2288,24466860.0,1
2026-01-08,Compute,VM-Standard_D2s,centralindia,5481.8153,166198896.0,1
2026-01-08,Compute,VM-Standard_D2s,eastus,1651.2552,256035348.0,2
2026-01-08,Compute,VM-Standard_D2s,southeastasia,4388.0444,114979678.34,3
2026-01-08,Compute,VM-Standard_D2s,westeurope,8.301120000000001,24138.11,1
2026-01-08,Compute,VM-Standard_D4s,canadacentral,2016.99,99508032.0,1
2026-01-08,Compute,VM-Standard_D4s,eastus,2711.79498,127780.98000000001,3
2026-01-08,Compute,VM-Standard_D4s,southeastasia,1193.0761,1307380.2,1
2026-01-08,Compute,VM-Standard_D4s,westeurope,11.43348,854575.2,1
2026-01-08,Compute,VM-Standard_D8s,centralindia,5478.5006,2659854.59,2
2026-01-08,Compute,VM-Standard_D8s,southeastasia,5259.983200000001,70151.82,2
2026-01-08,Database,CloudSQL-db.standard-2,asia-southeast1,2236.9559,126412956.0,2
2026-01-08,Database,CloudSQL-db.standard-2,europe-west1,853.34814,1969620.0,2
2026-01-08,Database,CloudSQL-db.standard-2,us-central1,5617.6564,3075260.94,4
2026-01-08,Database,CloudSQL-db.standard-2,us-west1,26.6112,67995465.0,2
2026-01-08,Database,RDS-db.m5.large,ap-south-1,134.32,743329.8,1
2026-01-08,Database,RDS-db.m5.large,ap-southeast-1,1539.00408,906376.0700000001,3
2026-01-08,Database,RDS-db.m5.large,eu-west-1,2244.65924,117864465.0,2
2026-01-08,Database,RDS-db.m5.large,us-east-1,414.1758,143297590.37,3
2026-01-08,Database,RDS-db.m5.large,us-west-2,151.09624,42710.899999999994,3
2026-01-08,Database,SQLDb-S2,canadacentral,8918.3888,4039793.19,4
2026-01-08,Database,SQLDb-S2,centralindia,5909.2916000000005,325958951.13,5
2026-01-08,Database,SQLDb-S2,eastus,1362.0342,10276850.4,2
2026-01-08,Database,SQLDb-S2,southeastasia,108.93,26712288.0,1
2026-01-08,Database,SQLDb-S2,westeurope,2254.9055200000003,1393505160.0,4
2026-01-08,Database,UNKNOWN,UNKNOWN,2.43012,2349.43,1
2026-01-08,Database,UNKNOWN,europe-west1,0.0,11846.99,1
2026-01-08,Storage,Blob-Cool,westeurope,385.0914,53352.629799999995,4
2026-01-08,Storage,Blob-Hot,eastus,212.52756,62232.8787,4
2026-01-08,Storage,Blob-Hot,southeastasia,157.41468,1829.83,2
2026-01-08,Storage,GCS-Nearline,asia-southeast1,67.78528,840.2742000000001,2
2026-01-08,Storage,GCS-Nearline,europe-west1,166.5732,26.6916,1
2026-01-08,Storage,GCS-Nearline,us-west1,1.91496,46.6494,1
2026-01-08,Storage,GCS-Standard,asia-south1,1.2956400000000001,3.745,2
2026-01-08,Storage,GCS-Standard,asia-southeast1,0.15696,0.4565,1
2026-01-08,Storage,GCS-Standard,europe-west1,435.4195,115.6027,1
2026-01-08,Storage,GCS-Standard,us-west1,31.37,1868.59,1
2026-01-08,Storage,S3-IA,ap-south-1,1.24176,1232.11,1
2026-01-08,Storage,S3-IA,ap-southeast-1,172.34251999999998,3302.0542,3
2026-01-08,Storage,S3-IA,eu-west-1,133.56,2269.92,1
2026-01-08,Storage,S3-IA,us-west-2,285.6774,3430.9847,2
2026-01-08,Storage,S3-Standard,us-east-1,0.30132,3019.66,1
2026-01-09,Compute,EC2-t3.large,ap-southeast-1,13.847280000000001,37361.66,2
2026-01-09,Compute,EC2-t3.large,eu-west-1,1312.75308,1466474305.87,2
2026-01-09,Compute,EC2-t3.large,us-west-2,110.5812,40159440.0,1
2026-01-09,Compute,EC2-t3.medium,ap-south-1,2.55144,940693.8,1
2026-01-09,Compute,EC2-t3.medium,eu-west-1,5858.205440000001,4556260.8,4
2026-01-09,Compute,EC2-t3.medium,us-east-1,226.5408,363139.8,1
2026-01-09,Compute,EC2-t3.medium,us-west-2,107.43,510525.0,1
2026-01-09,Compute,EC2-t3.xlarge,UNKNOWN,3585.9888000000005,156160368.0,1
2026-01-09,Compute,EC2-t3.xlarge,us-east-1,1126.53,58224420.0,1
2026-01-09,Compute,EC2-t3.xlarge,us-west-2,6592.6639,158519.22999999998,3
2026-01-09,Compute,GCE-n1-standard-2,asia-south1,2428.33754,142312869.0,2
2026-01-09,Compute,GCE-n1-standard-2,europe-west1,50.20608,206842104.0,2
2026-01-09,Compute,GCE-n1-standard-2,us-west1,1215.99,888355.2,1
2026-01-09,Compute,GCE-n1-standard-4,europe-west1,626.42,26594748.0,1
2026-01-09,Compute,GCE-n1-standard-4,us-central1,1469.2536000000002,3608094744.0,1
2026-01-09,Compute,GCE-n1-standard-4,us-west1,4111.81,685503.79,3
2026-01-09,Compute,GCE-n1-standard-8,asia-south1,9.5784,248942736.0,2
2026-01-09,Compute,GCE-n1-standard-8,asia-southeast1,65.10672,4572463.46,3
2026-01-09,Compute,GCE-n1-standard-8,us-central1,25.28016,28057.73,1
2026-01-09,Compute,GCE-n1-standard-8,us-west1,4988.2171,1489680.0,1
2026-01-09,Compute,UNKNOWN,asia-southeast1,1.38984,291098.4,1
2026-01-09,Compute,VM-Standard_D2s,centralindia,1952.5615,28810.04,1
2026-01-09,Compute,VM-Standard_D2s,southeastasia,1.5936,23360148.0,1
2026-01-09,Compute,VM-Standard_D2s,westeurope,3102.1056000000003,2601035.4,2
2026-01-09,Compute,VM-Standard_D4s,UNKNOWN,666.9756000000001,23317920.0,1
2026-01-09,Compute,VM-Standard_D4s,canadacentral,2851.26,2049685.8,2
2026-01-09,Compute,VM-Standard_D4s,centralindia,28.263120000000004,38022.06,1
2026-01-09,Compute,VM-Standard_D4s,eastus,4.3776,16763868.0,1
2026-01-09,Compute,VM-Standard_D4s,westeurope,2399.9652,984650.53,1
2026-01-09,Compute,VM-Standard_D8s,centralindia,46.07424,45712.95,1
2026-01-09,Compute,VM-Standard_D8s,eastus,59.93388,60933.33,2
2026-01-09,Compute,VM-Standard_D8s,southeastasia,27.9768,1487835.6,1
2026-01-09,Database,CloudSQL-db.standard-2,asia-south1,2013.9533000000001,2571051.2300000004,3
2026-01-09,Database,CloudSQL-db.standard-2,asia-southeast1,1725.58648,215326502.4,3
2026-01-09,Database,CloudSQL-db.standard-2,europe-west1,1442.06052,209334.59,3
2026-01-09,Database,CloudSQL-db.standard-2,us-central1,7.42368,41207.82,1
2026-01-09,Database,RDS-db.m5.large,ap-south-1,4817.8876199999995,302783352.6,4
2026-01-09,Database,RDS-db.m5.large,ap-southeast-1,19002.772,150474672.93,10
2026-01-09,Database,RDS-db.m5.large,eu-west-1,1423.81366,50470251.0,2
2026-01-09,Database,RDS-db.m5.large,us-east-1,186.8508,423286.8,1
2026-01-09,Database,RDS-db.m5.large,us-west-2,1552.67444,4306343.07,3
2026-01-09,Database,SQLDb-S2,UNKNOWN,2235.28104,20351843.400000002,2
2026-01-09,Database,SQLDb-S2,canadacentral,3027.632,696170.7,2
2026-01-09,Database,SQLDb-S2,centralindia,1681.1144,134229195.0,2
2026-01-09,Database,SQLDb-S2,eastus,8204.140720000001,331435509.03,5
2026-01-09,Database,SQLDb-S2,southeastasia,2169.08148,173007943.2,4
2026-01-09,Database,SQLDb-S2,westeurope,1506.7171799999999,119379910.01,3
2026-01-09,Database,UNKNOWN,ap-southeast-1,21.21744,101805768.0,1
2026-01-09,Storage,Blob-Cool,canadacentral,353.94840000000005,4543.17,1
2026-01-09,Storage,Blob-Cool,centralindia,517.1320000000001,3570.1798,2
2026-01-09,Storage,Blob-Cool,eastus,59.346,2740.07,1
2026-01-09,Storage,Blob-Cool,southeastasia,0.9096,2.3725,1
2026-01-09,Storage,Blob-Cool,westeurope,181.2672,2.9982,1
2026-01-09,Storage,Blob-Hot,canadacentral,197.7644,3445.08,1
2026-01-09,Storage,Blob-Hot,centralindia,0.4062,2402.03,1
2026-01-09,Storage,Blob-Hot,eastus,373.12340000000006,6734.51,4
2026-01-09,Storage,GCS-Nearline,asia-southeast1,3256.6968,2.2276,1
2026-01-09,Storage,GCS-Nearline,europe-west1,326.28402,1986.8151,3
2026-01-09,Storage,GCS-Nearline,us-west1,96.24,3984.68,1
2026-01-09,Storage,GCS-Standard,asia-southeast1,2.55744,2620.59,2
2026-01-09,Storage,GCS-Standard,europe-west1,4744.1268,4794.52,1
2026-01-09,Storage,GCS-Standard,us-west1,56.162600000000005,3.3148999999999997,2
2026-01-09,Storage,S3-IA,UNKNOWN,0.945,1775.85,1
2026-01-09,Storage,S3-IA,ap-southeast-1,195.55349999999999,2067.2933,2
2026-01-09,Storage,S3-IA,eu-west-1,2.71968,4154.03,1
2026-01-09,Storage,S3-IA,us-east-1,241.34158,9.0134,2
2026-01-09,Storage,S3-IA,us-west-2,147.719,4535.0761,2
2026-01-09,Storage,S3-Standard,UNKNOWN,0.4188,2882.77,1
2026-01-09,Storage,S3-Standard,ap-southeast-1,3.80232,3.4543,1
2026-01-09,Storage,S3-Standard,us-west-2,294.6886,5482.849999999999,4
2026-01-10,Compute,EC2-t3.large,ap-southeast-1,109.42,4964868.0,1
2026-01-10,Compute,EC2-t3.large,eu-west-1,3.12684,350787.6,1
2026-01-10,Compute,EC2-t3.large,us-east-1,19.2151,182634.6,1
2026-01-10,Compute,EC2-t3.medium,ap-southeast-1,773.9235600000001,801245.9,2
2026-01-10,Compute,EC2-t3.medium,eu-west-1,1100.6388000000002,35644.16,1
2026-01-10,Compute,EC2-t3.medium,us-east-1,913.62,35354.93,1
2026-01-10,Compute,EC2-t3.medium,us-west-2,1.63236,10465.86,1
2026-01-10,Compute,EC2-t3.xlarge,ap-south-1,7.87476,833952.0,1
2026-01-10,Compute,EC2-t3.xlarge,ap-southeast-1,514.7584,1651942.13,2
2026-01-10,Compute,EC2-t3.xlarge,eu-west-1,1130.6115,946548.11,2
2026-01-10,Compute,GCE-n1-standard-2,asia-southeast1,8.577359999999999,191367.95,3
2026-01-10,Compute,GCE-n1-standard-2,europe-west1,769.4168000000001,48254.22,1
2026-01-10,Compute,GCE-n1-standard-4,asia-southeast1,10.65252,23737.44,1
2026-01-10,Compute,GCE-n1-standard-4,europe-west1,3532.518,2405275.8,1
2026-01-10,Compute,GCE-n1-standard-4,us-central1,77.4684,48924504.0,1
2026-01-10,Compute,GCE-n1-standard-8,asia-south1,1599.16536,301960800.0,2
2026-01-10,Compute,GCE-n1-standard-8,asia-southeast1,1630.4484000000002,132652531.2,2
2026-01-10,Compute,GCE-n1-standard-8,europe-west1,2286.83612,163302210.0,2
2026-01-10,Compute,GCE-n1-standard-8,us-west1,1299.1973,2426010.0,1
2026-01-10,Compute,UNKNOWN,ap-south-1,1.8588,2525.2,1
2026-01-10,Compute,VM-Standard_D2s,westeurope,6930.642300000001,2873388.3000000003,4
2026-01-10,Compute,VM-Standard_D8s,canadacentral,2093.3128,260847720.0,2
2026-01-10,Compute,VM-Standard_D8s,centralindia,3324.34,34140.33,1
2026-01-10,Database,CloudSQL-db.standard-2,UNKNOWN,16.520880000000002,15735.42,1
2026-01-10,Database,CloudSQL-db.standard-2,asia-south1,1817.86914,143034680.01,3
2026-01-10,Database,CloudSQL-db.standard-2,asia-southeast1,2692.69892,173300416.71,6
2026-01-10,Database,CloudSQL-db.standard-2,europe-west1,6524.216160000001,261174433.20000002,5
2026-01-10,Database,CloudSQL-db.standard-2,us-central1,14.05524,38543.13,1
2026-01-10,Database,CloudSQL-db.standard-2,us-west1,528.01,478044.0,1
2026-01-10,Database,RDS-db.m5.large,UNKNOWN,1326.6292999999998,11703.17,1
2026-01-10,Database,RDS-db.m5.large,ap-south-1,2336.3428200000003,49865.77,3
2026-01-10,Database,RDS-db.m5.large,ap-southeast-1,130.17372,145063950.0,2
2026-01-10,Database,RDS-db.m5.large,eu-west-1,9.07164,806139.0,1
2026-01-10,Database,RDS-db.m5.large,us-east-1,3326.3624400000003,39895355.129999995,4
2026-01-10,Database,RDS-db.m5.large,us-west-2,1497.87504,172953606.6,3
2026-01-10,Database,SQLDb-S2,canadacentral,84.48840000000001,205113.0,1
2026-01-10,Database,SQLDb-S2,centralindia,4127.67,2659925.8000000003,2
2026-01-10,Database,SQLDb-S2,eastus,14.18412,85914252.0,1
2026-01-10,Database,SQLDb-S2,southeastasia,2701.51448,46161801.82,5
2026-01-10,Database,UNKNOWN,us-west-2,2313.96,1714474.2,1
2026-01-10,Storage,Blob-Cool,centralindia,321.78852,7132.469999999999,2
2026-01-10,Storage,Blob-Cool,westeurope,256.5908,1134.3191,2
2026-01-10,Storage,Blob-Hot,canadacentral,65.124,4.1618,1
2026-01-10,Storage,Blob-Hot,centralindia,14.14,463.33,1
2026-01-10,Storage,Blob-Hot,eastus,151.5672,1.5818,1
2026-01-10,Storage,Blob-Hot,westeurope,436.5117,4350.09,1
2026-01-10,Storage,GCS-Nearline,us-central1,0.6091200000000001,380.8918,2
2026-01-10,Storage,GCS-Standard,asia-south1,0.5257200000000001,596.87,1
2026-01-10,Storage,GCS-Standard,asia-southeast1,577.4445,9061.77,2
2026-01-10,Storage,S3-IA,UNKNOWN,84.69,3665.82,1
2026-01-10,Storage,S3-IA,ap-south-1,2.78772,4117.0172,2
2026-01-10,Storage,S3-IA,eu-west-1,0.3137999999999999,4238.52,1
2026-01-10,Storage,S3-IA,us-west-2,189.0,2112.67,1
2026-01-10,Storage,S3-Standard,ap-south-1,14.82324,1.757,1
2026-01-10,Storage,S3-Standard,ap-southeast-1,67.20644,6341.446400000001,4
2026-01-10,Storage,S3-Standard,eu-west-1,122.37541999999999,699.6370999999999,3
2026-01-10,Storage,S3-Standard,us-east-1,105.8083,5595.34,3
2026-01-10,Storage,S3-Standard,us-west-2,287.62824,3570.06,2
2026-01-11,Compute,EC2-t3.large,ap-southeast-1,5292.2447,172152342.85,2
2026-01-11,Compute,EC2-t3.large,eu-west-1,1246.1524,2563776.59,2
2026-01-11,Compute,EC2-t3.large,us-west-2,703.58,8577.58,1
2026-01-11,Compute,EC2-t3.medium,ap-south-1,257.94696,87430.33,2
2026-01-11,Compute,EC2-t3.medium,ap-southeast-1,2340.5544,87339.88,2
2026-01-11,Compute,EC2-t3.medium,us-east-1,3239.5414,35078.66,1
2026-01-11,Compute,EC2-t3.medium,us-west-2,17.5872,133617960.0,1
2026-01-11,Compute,EC2-t3.xlarge,ap-south-1,1305.7632,46922.1,1
2026-01-11,Compute,EC2-t3.xlarge,eu-west-1,40.51932,73979593.92,2
2026-01-11,Compute,GCE-n1-standard-2,europe-west1,904.26,44413452.0,1
2026-01-11,Compute,GCE-n1-standard-4,europe-west1,34.1808,51770302.21,2
2026-01-11,Compute,GCE-n1-standard-4,us-central1,1819.54,1468669140.0,1
2026-01-11,Compute,GCE-n1-standard-8,asia-southeast1,774.8905,103910148.0,1
2026-01-11,Compute,GCE-n1-standard-8,europe-west1,5.440799999999999,26502696.0,1
2026-01-11,Compute,GCE-n1-standard-8,us-west1,10.51932,33800040.0,1
2026-01-11,Compute,UNKNOWN,eu-west-1,2429.8021,50988097.8,1
2026-01-11,Compute,VM-Standard_D2s,canadacentral,16.725839999999998,1301464.8,1
2026-01-11,Compute,VM-Standard_D4s,canadacentral,2815.9710000000005,40868.36,2
2026-01-11,Compute,VM-Standard_D4s,centralindia,1610.6416000000002,32988.93,3
2026-01-11,Compute,VM-Standard_D4s,westeurope,621.74724,2298314.64,2
2026-01-11,Compute,VM-Standard_D8s,canadacentral,1918.0226,103299381.6,3
2026-01-11,Compute,VM-Standard_D8s,eastus,16.44096,14218.38,1
2026-01-11,Compute,VM-Standard_D8s,southeastasia,4427.2835000000005,2658078.6,1
2026-01-11,Compute,VM-Standard_D8s,westeurope,3131.572080000001,62665.45,2
2026-01-11,Database,CloudSQL-db.standard-2,asia-southeast1,5794.7148,69752339.82000001,5
2026-01-11,Database,CloudSQL-db.standard-2,europe-west1,3289.36376,3402233.7199999997,4
2026-01-11,Database,CloudSQL-db.standard-2,us-central1,1032.00704,43286353.8,2
2026-01-11,Database,RDS-db.m5.large,ap-south-1,7.08108,110284.31,2
2026-01-11,Database,RDS-db.m5.large,ap-southeast-1,8300.09194,384000546.25,5
2026-01-11,Database,RDS-db.m5.large,eu-west-1,1358.22,123966936.0,2
2026-01-11,Database,RDS-db.m5.large,us-east-1,5297.42866,159306255.91000003,3
2026-01-11,Database,RDS-db.m5.large,us-west-2,10979.814480000001,133572518.4,6
2026-01-11,Database,SQLDb-S2,UNKNOWN,4367.08,49582.23,1
2026-01-11,Database,SQLDb-S2,canadacentral,0.65784,2656.46,1
2026-01-11,Database,SQLDb-S2,centralindia,6154.9013,1142058.78,3
2026-01-11,Database,SQLDb-S2,eastus,37.02564,154985796.0,1
2026-01-11,Database,SQLDb-S2,southeastasia,3046.0853799999995,9245141.4,4
2026-01-11,Storage,Blob-Cool,canadacentral,85.03572,174.2621,2
2026-01-11,Storage,Blob-Cool,centralindia,66.042,4643.26,1
2026-01-11,Storage,Blob-Cool,eastus,9.871200000000002,0.1412,1
2026-01-11,Storage,Blob-Cool,southeastasia,325.3716,3562.01,1
2026-01-11,Storage,Blob-Cool,westeurope,0.20124,184.16,1
2026-01-11,Storage,Blob-Hot,canadacentral,0.52464,2.975,1
2026-01-11,Storage,Blob-Hot,centralindia,39.32556,0.7048,1
2026-01-11,Storage,Blob-Hot,eastus,1.52004,1.4287,1
2026-01-11,Storage,Blob-Hot,southeastasia,138.024,3.4183,1
2026-01-11,Storage,GCS-Nearline,asia-south1,0.7448400000000001,1.6873,1
