Usage_ID,Account_ID,Timestamp,Service,SKU,Usage_Value,Unit,Cost,Currency,FX_Rate,Region,Resource_ID,Tag_Owner,Tag_Env,Charge_Type,Purchase_Type,Department,Project,CPU_Util,Memory_Util,Incident_ID,Ticket_ID,Price_Version,SLA_Event,Log_Skew_Seconds,Account_Clean,Account_In_Master,TS_UTC,TS_Parse_Failed,TS_Garbage_Flag,SKU_Clean,SKU_Unmatched,SKU_Changed,Service_Clean,Unit_Canonical,Usage_Converted,Unit_Dimension_Mismatch,Cost_Clean,Currency_Clean,Is_Negative_Cost,Is_Zero_Cost,Region_Clean,Region_Unresolvable,Is_Duplicate,Duplicate_Keep,Charge_Type_Clean,Charge_Cost_Contradiction,Is_Usage_Anomaly,Anomaly_Z_Score,Tag_Owner_Clean,Tag_Env_Clean,Is_Orphan_Resource,Is_Zombie_Resource,Resource_Cloud_Mismatch,Expected_Price_Version,Price_Version_Mismatch,Price_Version_Clean,FX_Rate_Clean,Cost_USD,FX_Missing,FX_Wrong_Direction,CPU_Clean,Mem_Clean,Is_Idle,Is_Overutilized,Purchase_Type_Clean,Purchase_Type_Mismatch,Dept_Clean,Project_Clean,Is_Unknown_Dept,Is_Unknown_Project,Is_Invalid_Combo,SLA_Event_Clean,SLA_Messy_Flag,SLA_Event_Clean_Str,Log_Skew_Clean,Is_High_Skew
U09173,AWS_ACCT_018,2026-01-15T05:13:00Z,storage,S3-Standard,93.9,Gb,5.60,usd,1.0,US-WEST-2,aws-ec2-048,data,development,CREDIT,RESERVED,Legal,EPSILON,,,INC-008,,v1,FALSE,-80.0,AWS-ACCT-018,True,2026-01-15 05:13:00+00:00,False,False,S3-Standard,False,False,Storage,GB,93.9,False,5.6,USD,False,False,us-west-2,False,False,True,Credit,False,False,-1.392,data,development,False,False,False,v1,False,v1,1.0,5.6,False,False,,,False,False,reserved,True,LEGAL,EPSILON,False,False,False,False,True,False,-80.0,True
U02988,AZ-ACCT-030,2026-01-13T13:55:00-05:00,STORAGE,Blob-Cool,4479.8,gigabytes,342.78,Inr,0.012,canadacentral,az-vm-145,data,development,Free Tier,RESERVED,SECURITY,Beta,,,,,v1,TRUE,-96.6,AZ-ACCT-030,True,2026-01-13 18:55:00+00:00,False,False,Blob-Cool,False,False,Storage,GB,4479.8,False,342.78,INR,False,False,canadacentral,False,False,True,Free_Tier,True,False,1.012,data,development,False,False,False,v1,False,v1,0.012,4.11336,False,False,,,False,False,reserved,True,SECURITY,BETA,False,False,False,True,True,True,-96.6,True
U03736,  AWS-ACCT-004 ,2026-03-08T16:51:00+05:30,Storage,S3-IA,590.42,megabytes,$38.90,Us Dollar,1.0,us-east-1,aws-ec2-011,backend,DEV,Credit,reserved,Product,Epsilon,,,,T-035,v3,false,-115.6,AWS-ACCT-004,True,2026-03-08 11:21:00+00:00,False,False,S3-IA,False,False,Storage,GB,0.5766,False,38.9,USD,False,False,us-east-1,False,False,True,Credit,False,False,-1.129,backend,development,False,False,False,v3,False,v3,1.0,38.9,False,False,,,False,False,reserved,False,PRODUCT,EPSILON,False,False,False,False,True,False,-115.6,True
U01490,GCP-ACCT-046,2026-01-29T16:36:00Z,storage,GCS-Standard,4999.89,megabytes,436.62,Us Dollar,1.0,EUROPE-WEST1,gcp-inst-999,devops,development,billable,ON-DEMAND,Legal,Epsilon,,,,,v1,1,-57.9,GCP-ACCT-046,True,2026-01-29 16:36:00+00:00,False,False,GCS-Standard,False,False,Storage,GB,4.8827,False,436.62,USD,False,False,europe-west1,False,False,True,Usage,False,False,1.122,devops,development,True,False,False,v1,False,v1,1.0,436.62,False,False,,,False,False,on-demand,True,LEGAL,EPSILON,False,False,False,True,True,True,-57.9,False
U00366,GCP-ACCT-040,25-01-2026 14:02:00,database,CloudSQL-db.standard-2,16063.96,min,1337.34,Indian Rupee,0.012,EUROPE-WEST1,gcp-inst-213,Data,production,BILLABLE,Spot,UNKNOWN_DEPT,BETA,50.9,82.5,,,v1,No,-76.0,GCP-ACCT-040,True,2026-01-25 14:02:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,963837.6,False,1337.34,INR,False,False,europe-west1,False,False,True,Usage,False,False,-0.471,data,production,False,False,False,v1,False,v1,0.012,16.04808,False,False,50.9,82.5,False,True,spot,True,UNKNOWN_DEPT,BETA,True,False,False,False,True,False,-76.0,True
U07783,GCP-ACCT-040,2026-02-10T09:57:00+01:00,compute,GCE-n1-standard-8,37247.61,second,"₹2,944.34",INR,0.012,asia-south1,gcp-inst-217,devops,staging,True,spot,hr,DELTA,60.5,74.1,,,v2,0,-5.4,GCP-ACCT-040,True,2026-02-10 08:57:00+00:00,False,False,GCE-n1-standard-8,False,False,Compute,seconds,37247.61,False,2944.34,INR,False,False,asia-south1,False,False,True,Usage,False,False,0.585,devops,staging,False,False,False,v2,False,v2,0.012,35.332080000000005,False,False,60.5,74.1,False,False,spot,False,HR,DELTA,False,False,False,False,True,False,-5.4,False
U09029,AWS-ACCT-013,2026-03-06T01:40:00+05:30,STORAGE,S3-IA,2164.87,MB,174.23,usd,1.0,us west 2,aws-ec2-061,data,prod,billable,reserved,engineering,Beta,,,,,v3,Yes,-50.3,AWS-ACCT-013,True,2026-03-05 20:10:00+00:00,False,False,S3-IA,False,False,Storage,GB,2.1141,False,174.23,USD,False,False,us-west-2,False,False,True,Usage,False,False,-0.278,data,production,False,False,False,v3,False,v3,1.0,174.23,False,False,,,False,False,reserved,False,ENGINEERING,BETA,False,False,False,True,True,True,-50.3,False
U01116,AWS-ACCT-006,2026-01-29T04:07:00+00:00,Compute,EC2-t3.large,36491.46,sec,1691.76,usd,1.0,ap-south-1,aws-ec2-107,devops,STG,REFUND,OnDemand,LEGAL,Nova,86.6,94.3,,T-086,v2,False,-72.6,AWS-ACCT-006,True,2026-01-29 04:07:00+00:00,False,False,EC2-t3.large,False,False,Compute,seconds,36491.46,False,1691.76,USD,False,False,ap-south-1,False,False,True,Refund,False,False,0.639,devops,staging,False,False,False,v1,True,v1,1.0,1691.76,False,False,86.6,94.3,False,True,on-demand,True,LEGAL,NOVA,False,False,False,False,False,False,-72.6,True
U01086,AZ-ACCT-033,2026-01-07T18:27:00+00:00,storage,Blob-Hot,1275.62,megabytes,16.16,euro,1.08,EASTUS,az-vm-187,data,staging,true,On Demand,Engineering,Alpha,,,,,v1,NO,6.5,AZ-ACCT-033,True,2026-01-07 18:27:00+00:00,False,False,Blob-Hot,False,False,Storage,GB,1.2457,False,16.16,EUR,False,False,eastus,False,False,True,Usage,False,False,-0.695,data,staging,False,False,False,v1,False,v1,1.08,17.4528,False,False,,,False,False,on-demand,True,ENGINEERING,ALPHA,False,False,False,False,True,False,6.5,False
U09037,GCP-ACCT-040,2026/02/01 01:23,Storage,GCS-Nearline,196.28,mb,5.11,inr,0.012,us-west1,gcp-inst-266,backend,development,Refund,Spot,Product,omega,,,,,v2,NO,29.9,GCP-ACCT-040,True,2026-02-01 01:23:00+00:00,False,False,GCS-Nearline,False,False,Storage,GB,0.1917,False,5.11,INR,False,False,us-west1,False,False,True,Refund,False,False,-1.313,backend,development,False,False,False,v2,False,v2,0.012,0.061320000000000006,False,False,,,False,False,spot,True,PRODUCT,OMEGA,False,False,False,False,True,False,29.9,False
U08077,GCP-ACCT-047,2026-01-31 07:02:00,STORAGE,GCS-Standard,4609.69,Gb,329.01,Euro,1.08,us-central1,gcp-inst-210,frontend,production,credit,RESERVED,finance,DELTA,,,,,v1,false,86.3,GCP-ACCT-047,True,2026-01-31 07:02:00+00:00,False,False,GCS-Standard,False,False,Storage,GB,4609.69,False,329.01,EUR,False,False,us-central1,False,False,True,Credit,False,False,0.927,frontend,production,False,False,False,v1,False,v1,1.08,355.3308,False,False,,,False,False,reserved,True,FINANCE,DELTA,False,False,False,False,True,False,86.3,True
U04630,ACCT-045,2026-02-10T10:33:00Z,Database,cloudsql-db.standard-2,48661.63,hours,"₹2,354.87",inr,0.012,asia-south1,gcp-inst-211,Data,production,Refund,on_demand,PRODUCT,PHOENIX,74.2,13.9,,,v2,FALSE,-92.4,GCP-ACCT-045,True,2026-02-10 10:33:00+00:00,False,False,CloudSQL-db.standard-2,False,True,Database,seconds,175181868.0,False,2354.87,INR,False,False,asia-south1,False,False,True,Refund,False,False,1.191,data,production,False,False,False,v2,False,v2,0.012,28.25844,False,False,74.2,13.9,False,False,on-demand,True,PRODUCT,PHOENIX,False,False,True,False,True,False,-92.4,True
U02728,AWS-ACCT-020,2026/03/04 19:54,compute,EC2-t3.medium,18263.03,min,639.83,euro,1.08,eu-west-1,aws-ec2-075,data,PROD,BILLABLE,on-demand,OPERATIONS,delta,7.3,5.6,,,v3,no,78.6,AWS-ACCT-020,True,2026-03-04 19:54:00+00:00,False,False,EC2-t3.medium,False,False,Compute,seconds,1095781.8,False,639.83,EUR,False,False,eu-west-1,False,True,True,Usage,False,False,-0.436,data,production,False,False,False,v3,False,v3,1.08,691.0164000000001,False,False,7.3,5.6,True,False,on-demand,False,OPERATIONS,DELTA,False,False,False,False,True,False,78.6,True
U03998,GCP-ACCT-040,2026-03-15T05:41:00Z,Compute,gce-n1-standard-8,20283.61,minutes,979.04,Indian Rupee,0.012,asia-southeast1,gcp-inst-240,devops,development,free,on_demand,PRODUCT,epsilon,54.3,59.7,,T-008,v3,0,-71.8,GCP-ACCT-040,True,2026-03-15 05:41:00+00:00,False,False,GCE-n1-standard-8,False,True,Compute,seconds,1217016.6,False,979.04,INR,False,False,asia-southeast1,False,False,True,Free_Tier,True,False,-0.246,devops,development,False,False,False,v3,False,v3,0.012,11.748479999999999,False,False,54.3,59.7,False,False,on-demand,True,PRODUCT,EPSILON,False,False,False,False,True,False,-71.8,True
U00913,AZ-ACCT-025,2026-02-27T20:23:00-05:00,COMPUTE,VM_Standard_D8s,1231.73,sec,109.39,EUR,1.08,westeurope,az-vm-133,data,development,true,Spot,DATA_SCIENCE,ALPHA,6.5,6.0,INC-083,,ver-2,false,-73.5,AZ-ACCT-025,True,2026-02-28 01:23:00+00:00,False,False,VM-Standard_D8s,False,True,Compute,seconds,1231.73,False,109.39,EUR,False,False,westeurope,False,False,True,Usage,False,False,-1.283,data,development,False,False,False,v2,True,v2,1.08,118.14120000000001,False,False,6.5,6.0,True,False,spot,True,DATA_SCIENCE,ALPHA,False,False,False,False,True,False,-73.5,True
U05455,AWS-ACCT-016,2026-03-18T04:22:00Z,storage,S3-IA,2139.31,MB,45.36,Us Dollar,1.0,eu-west-1,aws-ec2-054,BACKEND,STG,Refund,Spot,DATA_SCIENCE,nova,,,,,v3,FALSE,49.8,AWS-ACCT-016,True,2026-03-18 04:22:00+00:00,False,False,S3-IA,False,False,Storage,GB,2.0892,False,45.36,USD,False,False,eu-west-1,False,False,True,Refund,False,False,-0.292,backend,staging,False,False,False,v3,False,v3,1.0,45.36,False,False,,,False,False,spot,True,DATA_SCIENCE,NOVA,False,False,False,False,True,False,49.8,False
U06102,AWS-ACCT-012,2026-03-16T02:15:00-05:00,COMPUTE,EC2-t3.medium,27112.17,hr,2467.80,Indian Rupee,0.012,ap-south-1,aws-ec2-070,security,development,true,Reserved,operations,Gamma,76.0,20.4,,,v3,no,-32.3,AWS-ACCT-012,True,2026-03-16 07:15:00+00:00,False,False,EC2-t3.medium,False,False,Compute,seconds,97603812.0,False,2467.8,INR,False,False,ap-south-1,False,False,True,Usage,False,False,0.061,security,development,False,False,False,v3,False,v3,0.012,29.6136,False,False,76.0,20.4,False,False,reserved,True,OPERATIONS,GAMMA,False,False,False,False,True,False,-32.3,False
U01757,AZ-ACCT-026,2026-0101 01:04,STORAGE,Blob-Hot,670.95,gb,16.16,Us Dollar,1.0,westeurope,az-vm-122,security,production,true,Spot,ENGINEERING,phoenix,,,,,v1,no,-61.2,AZ-ACCT-026,True,2026-01-01 01:04:00+00:00,False,False,Blob-Hot,False,False,Storage,GB,670.95,False,16.16,USD,False,False,westeurope,False,False,True,Usage,False,False,-0.986,security,production,False,False,False,v1,False,v1,1.0,16.16,False,False,,,False,False,spot,True,ENGINEERING,PHOENIX,False,False,False,False,True,False,-61.2,True
U00847,AWS-ACCT-005,2026-0221 15:28,database,RDS-db.m5.large,34392.36,hours,2160.62,dollar,1.0,ap-southeast-1,aws-ec2-075,DevOps,prd,Credit,on-demand,Data_Science,NOVA,91.4,33.2,,,v3,YES,-56.1,AWS-ACCT-005,True,2026-02-21 15:28:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,123812496.0,False,2160.62,USD,False,False,ap-southeast-1,False,False,True,Credit,False,False,0.479,devops,production,False,False,False,v2,True,v2,1.0,2160.62,False,False,91.4,33.2,False,True,on-demand,False,DATA_SCIENCE,NOVA,False,False,False,True,True,True,-56.1,False
U00109,GCP-ACCT-050,2026-0121 04:21,compute,GCE-n1-standard-2,8100.96,hrs,661.90,Inr,0.012,us central1,gcp-inst-255,FRONTEND,production,credit,on_demand,marketing,gamma,3.0,85.4,,,v1,TRUE,-95.2,GCP-ACCT-050,True,2026-01-21 04:21:00+00:00,False,False,GCE-n1-standard-2,False,False,Compute,seconds,29163456.0,False,661.9,INR,False,False,us-central1,False,False,True,Credit,False,False,-0.87,frontend,production,False,False,False,v1,False,v1,0.012,7.9428,False,False,3.0,85.4,False,True,on-demand,True,MARKETING,GAMMA,False,False,False,True,True,True,-95.2,True
U00520,GCP-ACCT-037,2026-03-24T21:01:00Z,Database,CloudSQL-db.standard-2,48977.99,seconds,210.99,Pound,1.27,asia-south1,gcp-inst-217,data,development,True,RI,Data_Science,NOVA,88.2,81.1,,T-174,v3,YES,-62.6,GCP-ACCT-037,True,2026-03-24 21:01:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,48977.99,False,210.99,GBP,False,False,asia-south1,False,False,True,Usage,False,False,1.207,data,development,False,False,False,v3,False,v3,1.27,267.95730000000003,False,False,88.2,81.1,False,True,reserved,True,DATA_SCIENCE,NOVA,False,False,False,True,True,True,-62.6,True
U08500,GCP-ACCT-042,2026-03-01T10:08:00Z,Database,CloudSQL_db.standard_2,37482.49,hrs,1680.60,EUR,1.08,US-CENTRAL1,gcp-inst-225,dev-ops,production,True,OnDemand,Devops,GAMMA,13.1,41.1,,,v1,no,22.2,GCP-ACCT-042,True,2026-03-01 10:08:00+00:00,False,False,CloudSQL-db.standard-2,False,True,Database,seconds,134936964.0,False,1680.6,EUR,False,False,us-central1,False,False,True,Usage,False,False,0.621,devops,production,False,False,False,v3,True,v3,1.08,1815.048,False,False,13.1,41.1,False,False,on-demand,True,DEVOPS,GAMMA,False,False,False,False,True,False,22.2,False
U00382,AWS-ACCT-020,2026-02-27T12:44:00Z,Storage,S3_IA,4898.67,mb,473.40,EUR,,us-west-2,aws-ec2-039,platform,staging,Billable,on-demand,Operations,Gamma,,,,,v2,false,-101.3,AWS-ACCT-020,True,2026-02-27 12:44:00+00:00,False,False,S3-IA,False,True,Storage,GB,4.7839,False,473.4,EUR,False,False,us-west-2,False,False,True,Usage,False,False,1.199,platform,staging,False,False,False,v2,False,v2,1.08,511.272,True,False,,,False,False,on-demand,False,OPERATIONS,GAMMA,False,False,False,False,True,False,-101.3,True
U04271,AZ-ACCT-025,2026-0105 16:44,Database,SQLDb-S2,39288.67,hr,"€2,662.50",EUR,1.08,centralindia,az-vm-154,DEVOPS,development,CREDIT,on-demand,engineering,Beta,69.8,8.0,INC-013,,v1,no,92.8,AZ-ACCT-025,True,2026-01-05 16:44:00+00:00,False,False,SQLDb-S2,False,False,Database,seconds,141439212.0,False,2662.5,EUR,False,False,centralindia,False,False,True,Credit,False,False,0.651,devops,development,False,False,False,v1,False,v1,1.08,2875.5,False,False,69.8,8.0,False,False,on-demand,False,ENGINEERING,BETA,False,False,False,False,True,False,92.8,True
U07079,AWS-ACCT-009,2026-03-12 04:49:00,STORAGE,UNKNOWN-SKU-779,440.83,gigabytes,32.39,GBP,1.27,eu-west-1,aws-ec2-032,devops,staging,Billable,RI,product,omega,,,INC-093,,v3,1,-57.6,AWS-ACCT-009,True,2026-03-12 04:49:00+00:00,False,False,,True,False,Storage,GB,440.83,False,32.39,GBP,False,False,eu-west-1,False,False,True,Usage,False,False,,devops,staging,False,False,False,v3,False,v3,1.27,41.1353,False,False,,,False,False,reserved,True,PRODUCT,OMEGA,False,False,False,True,True,True,-57.6,False
U04272,AWS-ACCT-010,2026-02-20 20:47:00,COMPUTE,EC2_t3.large,12599.41,hours,522.81,Indian Rupee,0.012,US-WEST-2,aws-ec2-033,backend,development,Refund,RESERVED,PRODUCT,Omega,6.7,52.2,,T-023,v2,NO,-41.5,AWS-ACCT-010,True,2026-02-20 20:47:00+00:00,False,False,EC2-t3.large,False,True,Compute,seconds,45357876.0,False,522.81,INR,False,False,us-west-2,False,False,True,Refund,False,False,-0.626,backend,development,False,False,False,v2,False,v2,0.012,6.273719999999999,False,False,6.7,52.2,False,False,reserved,True,PRODUCT,OMEGA,False,False,False,False,True,False,-41.5,False
U06263,GCP-ACCT-039,2026-02-21 04:23:00,Compute,GCE-n1-standard-4,22678.47,hour,1289.10,GBP,1.27,us-west1,gcp-inst-225,security,production,true,RI,UNKNOWN_DEPT,ALPHA,9.4,6.0,INC-015,,v2,NO,-23.5,GCP-ACCT-039,True,2026-02-21 04:23:00+00:00,False,False,GCE-n1-standard-4,False,False,Compute,seconds,81642492.0,False,1289.1,GBP,False,False,us-west1,False,False,True,Usage,False,False,-0.128,security,production,False,False,False,v2,False,v2,1.27,1637.157,False,False,9.4,6.0,True,False,reserved,True,UNKNOWN_DEPT,ALPHA,True,False,False,False,True,False,-23.5,False
U06209,AWS-ACCT-004,2026-03-16T10:29:00Z,Compute,EC2-t3.xlarge,23919.38,secs,1107.43,usd,1.0,us-east-1,az-vm-033,Frontend,staging,REFUND,SPOT,PRODUCT,OMEGA,35.2,67.0,,T-016,v3,false,-52.9,AWS-ACCT-004,True,2026-03-16 10:29:00+00:00,False,False,EC2-t3.xlarge,False,False,Compute,seconds,23919.38,False,1107.43,USD,False,False,us-east-1,False,False,True,Refund,False,False,-0.211,frontend,staging,True,False,True,v3,False,v3,1.0,1107.43,False,False,35.2,67.0,False,False,spot,True,PRODUCT,OMEGA,False,False,False,False,True,False,-52.9,False
U05447,  AZ-ACCT-023 ,2026/01/01 12:33,database,SQLDb-S2,24559.89,mins,£93.97,pound,1.27,southeastasia,az-vm-203,security,Prod,BILLABLE,reserved,MARKETING,OMEGA,76.7,34.3,,T-007,v1,no,-44.1,AZ-ACCT-023,True,2026-01-01 12:33:00+00:00,False,False,SQLDb-S2,False,False,Database,seconds,1473593.4,False,93.97,GBP,False,False,southeastasia,False,False,True,Usage,False,False,-0.075,security,production,False,False,False,v1,False,v1,1.27,119.3419,False,False,76.7,34.3,False,False,reserved,False,MARKETING,OMEGA,False,False,False,False,True,False,-44.1,False
U01237,AWS-ACCT-019,22-03-2026 06:43:00,database,RDS-db.m5.large,37578.64,secs,2947.70,pound,1.27,ap-south-1,aws-ec2-054,security,staging,TRUE,OnDemand,Legal,Epsilon,21.7,89.8,,T-177,v1,No,36.4,AWS-ACCT-019,True,2026-03-22 06:43:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,37578.64,False,2947.7,GBP,False,False,ap-south-1,False,False,True,Usage,False,False,0.646,security,staging,False,False,False,v3,True,v3,1.27,3743.5789999999997,False,False,21.7,89.8,False,True,on-demand,True,LEGAL,EPSILON,False,False,False,False,True,False,36.4,False
U07560,GCP-ACCT-037,2026-01-02T21:19:00+01:00,DATABASE,CloudSQL-db.standard-2,25680.99,min,1767.32,pound,1.27,asia-south1,gcp-inst-226,devops,Prod,True,OnDemand,Devops,beta,6.2,28.0,,,v1,0,-23.6,GCP-ACCT-037,True,2026-01-02 20:19:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,1540859.4,False,1767.32,GBP,False,False,asia-south1,False,False,True,Usage,False,False,0.019,devops,production,False,False,False,v1,False,v1,1.27,2244.4964,False,False,6.2,28.0,False,False,on-demand,True,DEVOPS,BETA,False,False,False,False,True,False,-23.6,False
U08412,AWS-ACCT-002,2026-03-18 19:41:00,Compute,EC2-t3.xlarge,18277.12,min,251.98,Inr,,unknown-region-3,aws-ec2-046,platform,STG,true,On Demand,engineering,ALPHA,61.8,28.6,INC-074,T-138,v3,False,18.6,AWS-ACCT-002,True,2026-03-18 19:41:00+00:00,False,False,EC2-t3.xlarge,False,False,Compute,seconds,1096627.2,False,251.98,INR,False,False,,True,False,True,Usage,False,False,-0.482,platform,staging,False,False,False,v3,False,v3,0.012,3.02376,True,False,61.8,28.6,False,False,on-demand,True,ENGINEERING,ALPHA,False,False,False,False,False,False,18.6,False
U05615,AWS-ACCT-005,24-01-2026 02:01:00,Storage,S3-IA,1653.23,megabytes,147.43,usd,1.0,apso,aws-ec2-087,frontend,production,free_tier,RI,PRODUCT,ALPHA,,,,,v1,no,-63.8,AWS-ACCT-005,True,2026-01-24 02:01:00+00:00,False,False,S3-IA,False,False,Storage,GB,1.6145,False,147.43,USD,False,False,,True,False,True,Free_Tier,True,False,-0.555,frontend,production,False,False,False,v1,False,v1,1.0,147.43,False,False,,,False,False,reserved,True,PRODUCT,ALPHA,False,False,True,False,True,False,-63.8,True
U05267,AWS-ACCT-018,2026-03-04 01:19:00,COMPUTE,EC2-t3.large,11511.29,sec,427.62,dollar,1.0,ap-southeast-1,aws-ec2-070,data,production,True,RI,Marketing,Gamma,49.0,31.5,,,v1,False,49.6,AWS-ACCT-018,True,2026-03-04 01:19:00+00:00,False,False,EC2-t3.large,False,False,Compute,seconds,11511.29,False,427.62,USD,False,False,ap-southeast-1,False,False,True,Usage,False,False,-0.684,data,production,False,False,False,v3,True,v3,1.0,427.62,False,False,49.0,31.5,False,False,reserved,True,MARKETING,GAMMA,False,False,False,False,False,False,49.6,False
U00154,GCP-ACCT-049,2026/01/07 14:37,Compute,GCE-n1-standard-2,24334.12,mins,1150.24,USD,1.0,us-west1,gcp-inst-241,devops,stg,billable,ON-DEMAND,Security,BETA,58.6,54.4,,,v1,NO,24.9,GCP-ACCT-049,True,2026-01-07 14:37:00+00:00,False,False,GCE-n1-standard-2,False,False,Compute,seconds,1460047.2,False,1150.24,USD,False,False,us-west1,False,False,True,Usage,False,False,-0.065,devops,staging,False,False,False,v1,False,v1,1.0,1150.24,False,False,58.6,54.4,False,False,on-demand,True,SECURITY,BETA,False,False,False,False,True,False,24.9,False
U02209,AWS-ACCT-003,2026-01-07T14:06:00+05:30,DATABASE,RDS-db.m5.large,14099.67,minutes,474.20,euro,1.08,US-WEST-2,aws-ec2-027,platform,STG,Billable,RESERVED,HR,UNKNOWN_PROJECT,20.9,47.0,INC-047,T-139,v1,1,-47.6,AWS-ACCT-003,True,2026-01-07 08:36:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,845980.2,False,474.2,EUR,False,False,us-west-2,False,False,True,Usage,False,False,-0.587,platform,staging,False,False,False,v1,False,v1,1.08,512.136,False,False,20.9,47.0,False,False,reserved,True,HR,UNKNOWN_PROJECT,False,True,False,True,True,True,-47.6,False
U07845,GCP-ACCT-044,2026-0115 17:39,DATABASE,CloudSQL-db.standard-2,10120.96,hour,₹768.18,Indian Rupee,0.012,us-west1,gcp-inst-268,data-team,prd,true,ON-DEMAND,operations,GAMMA,29.6,64.6,,T-195,v1,FALSE,103.0,GCP-ACCT-044,True,2026-01-15 17:39:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,36435456.0,False,768.18,INR,False,False,us-west1,False,False,True,Usage,False,False,-0.774,data,production,False,False,False,v1,False,v1,0.012,9.21816,False,False,29.6,64.6,False,False,on-demand,True,OPERATIONS,GAMMA,False,False,False,False,True,False,103.0,True
U03140,AZ-ACCT-032,2026-01-03T08:40:00Z,Storage,Blob-Cool,3110.28,gigabytes,197.31,Indian Rupee,0.012,westeurope,az-vm-165,PLATFORM,staging,true,on-demand,LEGAL,epsilon,,,,T-055,ver-1,0,-116.1,AZ-ACCT-032,True,2026-01-03 08:40:00+00:00,False,False,Blob-Cool,False,False,Storage,GB,3110.28,False,197.31,INR,False,False,westeurope,False,False,True,Usage,False,False,0.309,platform,staging,False,False,False,v1,True,v1,0.012,2.3677200000000003,False,False,,,False,False,on-demand,False,LEGAL,EPSILON,False,False,False,False,True,False,-116.1,True
U08965,az-acct-021,07-02-2026 17:38:00,Compute,VM-Standard_D4s,23562.89,second,"₹2,316.28",Inr,0.012,westeurope,az-vm-135,devops,development,refund,reserved,Marketing,OMEGA,52.2,58.9,,T-068,v3,False,45.2,AZ-ACCT-021,True,2026-02-07 17:38:00+00:00,False,False,VM-Standard_D4s,False,False,Compute,seconds,23562.89,False,2316.28,INR,False,False,westeurope,False,False,True,Refund,False,False,-0.191,devops,development,False,False,False,v2,True,v2,0.012,27.795360000000002,False,False,52.2,58.9,False,False,reserved,False,MARKETING,OMEGA,False,False,False,False,False,False,45.2,False
U06234,AZ-ACCT-035,2026-03-25T19:50:00+05:30,DATABASE,SQLDb-S2,46750.2,mins,€735.38,euro,,southeastasia,az-vm-127,devops,production,TRUE,OnDemand,operations,gamma,7.1,98.7,,T-091,v3,TRUE,-113.3,AZ-ACCT-035,True,2026-03-25 14:20:00+00:00,False,False,SQLDb-S2,False,False,Database,seconds,2805012.0,False,735.38,EUR,False,False,southeastasia,False,False,True,Usage,False,False,1.019,devops,production,False,False,False,v3,False,v3,1.08,794.2104,True,False,7.1,98.7,False,True,on-demand,True,OPERATIONS,GAMMA,False,False,False,True,True,True,-113.3,True
